"","dependent.var","independent.var","dependent.var.value","independent.var.value","numbers","se","min","max","repeat.var","repeat.var.value","p.value","test.name"
"261","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","3. No","Non-Displaced",0.93984962406015,NA,0.899379390958066,0.980319857162235,"mantika","LY0211",NA,NA
"354","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","3. No","Returnee",0.737373737373737,NA,0.650555996739515,0.82419147800796,"mantika","LY0211",NA,NA
"454","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","1. Yes, have been threatened with eviction","IDP",0.2,NA,0.119441502792373,0.280558497207627,"mantika","LY0211",NA,NA
"550","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","1. Yes, have been threatened with eviction","Non-Displaced",0.0225563909774436,NA,0,0.0478300434491669,"mantika","LY0211",NA,NA
"650","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","1. Yes, have been threatened with eviction","Returnee",0,NA,0,0,"mantika","LY0211",NA,NA
"733","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","5. Prefer not to answer","IDP",0,NA,0,0,"mantika","LY0211",NA,NA
"833","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","5. Prefer not to answer","Non-Displaced",0,NA,0,0,"mantika","LY0211",NA,NA
"932","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","5. Prefer not to answer","Returnee",0.0202020202020202,NA,0,0.0479582989535645,"mantika","LY0211",NA,NA
"1029","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","4. Don’t know","IDP",0,NA,0,0,"mantika","LY0211",NA,NA
"1142","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","4. Don’t know","Non-Displaced",0,NA,0,0,"mantika","LY0211",NA,NA
"1235","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","4. Don’t know","Returnee",0.0101010101010101,NA,0,0.0298285719331422,"mantika","LY0211",NA,NA
"1323","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","2. Yes, have been recently evicted","IDP",0.0105263157894737,NA,0,0.0310800949609022,"mantika","LY0211",NA,NA
"1421","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","2. Yes, have been recently evicted","Non-Displaced",0.037593984962406,NA,0.00521779848073858,0.0699701714440734,"mantika","LY0211",NA,NA
"1520","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","2. Yes, have been recently evicted","Returnee",0.232323232323232,NA,0.149006718517453,0.315639746129012,"mantika","LY0211",NA,NA
"1143","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","3. No","IDP",0.903225806451613,NA,0.843046158579149,0.963405454324077,"mantika","LY0320",0.0683151100563932,"Pearson's X^2: Rao & Scott adjustment"
"262","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","3. No","Non-Displaced",0.962686567164179,NA,0.930547310561865,0.994825823766493,"mantika","LY0320",0.0683151100563932,"Pearson's X^2: Rao & Scott adjustment"
"355","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","3. No","Returnee",0.99,NA,0.970468717368433,1,"mantika","LY0320",0.0683151100563932,"Pearson's X^2: Rao & Scott adjustment"
"455","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","1. Yes, have been threatened with eviction","IDP",0.043010752688172,NA,0.00171420533471513,0.084307300041629,"mantika","LY0320",0.0683151100563932,"Pearson's X^2: Rao & Scott adjustment"
"551","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","1. Yes, have been threatened with eviction","Non-Displaced",0.0149253731343284,NA,0,0.0354870217556281,"mantika","LY0320",0.0683151100563932,"Pearson's X^2: Rao & Scott adjustment"
"651","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","1. Yes, have been threatened with eviction","Returnee",0,NA,0,0,"mantika","LY0320",0.0683151100563932,"Pearson's X^2: Rao & Scott adjustment"
"734","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","2. Yes, have been recently evicted","IDP",0.021505376344086,NA,0,0.0510327240679424,"mantika","LY0320",0.0683151100563932,"Pearson's X^2: Rao & Scott adjustment"
"834","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","2. Yes, have been recently evicted","Non-Displaced",0,NA,0,0,"mantika","LY0320",0.0683151100563932,"Pearson's X^2: Rao & Scott adjustment"
"933","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","2. Yes, have been recently evicted","Returnee",0,NA,0,0,"mantika","LY0320",0.0683151100563932,"Pearson's X^2: Rao & Scott adjustment"
"1030","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","5. Prefer not to answer","IDP",0,NA,0,0,"mantika","LY0320",0.0683151100563932,"Pearson's X^2: Rao & Scott adjustment"
"1144","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","5. Prefer not to answer","Non-Displaced",0.00746268656716418,NA,0,0.0220569368626483,"mantika","LY0320",0.0683151100563932,"Pearson's X^2: Rao & Scott adjustment"
"1236","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","5. Prefer not to answer","Returnee",0.01,NA,0,0.0295312826315668,"mantika","LY0320",0.0683151100563932,"Pearson's X^2: Rao & Scott adjustment"
"1324","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","4. Don’t know","IDP",0.032258064516129,NA,0,0.0682222829345482,"mantika","LY0320",0.0683151100563932,"Pearson's X^2: Rao & Scott adjustment"
"1422","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","4. Don’t know","Non-Displaced",0.0149253731343284,NA,0,0.0354870217556281,"mantika","LY0320",0.0683151100563932,"Pearson's X^2: Rao & Scott adjustment"
